1566000	0.377237	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1576000	0.379646	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1586000	0.382055	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1596000	0.384464	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1606000	0.386873	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1616000	0.389282	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1626000	0.391691	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1636000	0.394099	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1646000	0.396508	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1656000	0.398917	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1666000	0.401326	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1676000	0.403735	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1686000	0.406144	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1696000	0.408553	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1706000	0.410962	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1716000	0.413371	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1726000	0.41578	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1736000	0.418189	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1746000	0.420598	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1756000	0.423007	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1766000	0.425415	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1776000	0.427824	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1786000	0.430233	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1796000	0.432642	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1806000	0.435051	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1816000	0.43746	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1826000	0.439869	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1836000	0.442278	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1846000	0.444687	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1856000	0.447096	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1866000	0.449505	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1876000	0.451914	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1886000	0.454323	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1896000	0.456731	Brest_2018_NSI_broyage_ind10_noPCR	138	161	32
1906000	0.45914	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1916000	0.461549	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1926000	0.463958	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1936000	0.466367	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1946000	0.468776	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1956000	0.471185	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1966000	0.473594	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1976000	0.476003	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1986000	0.478412	Brest_2018_NSI_broyage_ind10_noPCR	139	162	32
1996000	0.480821	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2006000	0.48323	Brest_2018_NSI_broyage_ind10_noPCR	141	164	32
2016000	0.485638	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2026000	0.488047	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2036000	0.490456	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2046000	0.492865	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2056000	0.495274	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2066000	0.497683	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2076000	0.500092	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2126000	0.512137	Brest_2018_NSI_broyage_ind10_noPCR	140	163	32
2176000	0.524181	Brest_2018_NSI_broyage_ind10_noPCR	141	165	31
2226000	0.536226	Brest_2018_NSI_broyage_ind10_noPCR	141	165	31
2276000	0.54827	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2326000	0.560315	Brest_2018_NSI_broyage_ind10_noPCR	138	163	32
2376000	0.57236	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2426000	0.584404	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
2476000	0.596449	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2526000	0.608493	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2576000	0.620538	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2626000	0.632583	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
2676000	0.644627	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2726000	0.656672	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2776000	0.668716	Brest_2018_NSI_broyage_ind10_noPCR	139	164	32
2826000	0.680761	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
2876000	0.692806	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
2926000	0.70485	Brest_2018_NSI_broyage_ind10_noPCR	141	166	32
2976000	0.716895	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3026000	0.72894	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3076000	0.740984	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3126000	0.753029	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3176000	0.765073	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3226000	0.777118	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3276000	0.789163	Brest_2018_NSI_broyage_ind10_noPCR	140	165	32
3326000	0.801207	Brest_2018_NSI_broyage_ind10_noPCR	141	166	32
3426000	0.825296	Brest_2018_NSI_broyage_ind10_noPCR	141	165	32
3526000	0.849386	Brest_2018_NSI_broyage_ind10_noPCR	143	167	32
3626000	0.873475	Brest_2018_NSI_broyage_ind10_noPCR	144	169	32
3726000	0.897564	Brest_2018_NSI_broyage_ind10_noPCR	144	169	32
3826000	0.921653	Brest_2018_NSI_broyage_ind10_noPCR	144	169	32
3926000	0.945742	Brest_2018_NSI_broyage_ind10_noPCR	144	169	32
